Date,Close
3/6/2020 23:58:00,3.799655495
3/7/2020 23:58:00,3.800559506
3/9/2020 23:58:00,3.751688713
3/10/2020 23:58:00,3.804755498
3/11/2020 23:58:00,3.84851844
3/12/2020 23:58:00,3.95893575
3/13/2020 23:58:00,3.900255069
3/14/2020 23:58:00,3.900255069
3/16/2020 23:58:00,4.016582496
3/17/2020 23:58:00,3.953428484
3/18/2020 23:58:00,4.050636069
3/19/2020 23:58:00,4.124530792
3/20/2020 23:58:00,4.085571338
3/21/2020 23:58:00,4.085193037
3/23/2020 23:58:00,4.236072453
3/24/2020 23:58:00,4.093141899
3/25/2020 23:58:00,4.174924767
3/26/2020 23:58:00,4.123751406
3/27/2020 23:58:00,4.155216145
3/28/2020 23:58:00,4.155216145
3/29/2020 23:58:00,4.199016954
3/30/2020 23:58:00,4.262404432
3/31/2020 23:58:00,4.241200989
4/1/2020 23:58:00,4.276603837
4/2/2020 23:58:00,4.272540912
4/3/2020 23:58:00,4.352356848
4/4/2020 23:58:00,4.288069891
4/6/2020 23:58:00,4.299059013
4/7/2020 23:58:00,4.2504308
4/8/2020 23:58:00,4.200307643
4/9/2020 23:58:00,4.133264769
4/10/2020 23:58:00,4.152184297
4/11/2020 23:58:00,4.152184297
4/13/2020 23:58:00,4.152026604
4/14/2020 23:58:00,4.096981423
4/15/2020 23:58:00,4.184227325
4/16/2020 23:58:00,4.083809107
4/17/2020 23:58:00,4.043929059
4/18/2020 23:58:00,3.987340753
4/19/2020 23:58:00,4.055647503
4/20/2020 23:58:00,4.033669494
4/21/2020 23:58:00,4.027063551
4/22/2020 23:58:00,4.021480325
4/23/2020 23:58:00,4.091682335
4/24/2020 23:58:00,4.048087833
4/25/2020 23:58:00,4.041642041
4/27/2020 23:58:00,3.984651375
4/28/2020 23:58:00,3.995871522
4/29/2020 23:58:00,3.959909505
4/30/2020 23:58:00,3.969406194
5/1/2020 23:58:00,3.84278837
5/2/2020 23:58:00,3.843705482
5/4/2020 23:58:00,3.917352292
5/5/2020 23:58:00,4.00353912
5/6/2020 23:58:00,3.901425592
5/7/2020 23:58:00,3.96328356
5/8/2020 23:58:00,3.831505151
5/9/2020 23:58:00,3.841604519
5/11/2020 23:58:00,3.871813373
5/12/2020 23:58:00,3.911049954
5/13/2020 23:58:00,3.874157104
5/14/2020 23:58:00,3.865574611
5/15/2020 23:58:00,3.883803969
5/16/2020 23:58:00,3.883803969
5/18/2020 23:58:00,3.88219093
5/19/2020 23:58:00,3.848490039
5/20/2020 23:58:00,3.8567081
5/21/2020 23:58:00,3.873233196
5/22/2020 23:58:00,3.845200029
5/23/2020 23:58:00,3.845200029
5/25/2020 23:58:00,3.784321282
5/26/2020 23:58:00,3.87705285
5/27/2020 23:58:00,3.891109475
5/28/2020 23:58:00,3.872719925
5/29/2020 23:58:00,3.833759889
5/30/2020 23:58:00,3.833759889
6/1/2020 23:58:00,3.814948815
6/2/2020 23:58:00,3.767892012
6/3/2020 23:58:00,3.71094777
6/4/2020 23:58:00,3.700177287
6/5/2020 23:58:00,3.712026891
6/6/2020 23:58:00,3.712026891
6/8/2020 23:58:00,3.733025452
6/9/2020 23:58:00,3.672939723
6/10/2020 23:58:00,3.700939256
6/11/2020 23:58:00,3.834152475
6/12/2020 23:58:00,3.780634654
6/13/2020 23:58:00,3.780634654
6/15/2020 23:58:00,3.714041693
6/16/2020 23:58:00,3.79283895
6/17/2020 23:58:00,3.747126223
6/18/2020 23:58:00,3.719214228
6/22/2020 23:58:00,3.737854765
6/23/2020 23:58:00,3.727361403
6/24/2020 23:58:00,3.779362667
6/25/2020 23:58:00,3.803209333
6/26/2020 23:58:00,3.805589119
6/27/2020 23:58:00,3.805589119
6/29/2020 23:58:00,3.837583861
6/30/2020 23:58:00,3.766462137
7/1/2020 23:58:00,3.765514795
7/2/2020 23:58:00,3.802274382
7/3/2020 23:58:00,3.840157686
7/4/2020 23:58:00,3.840157686
7/6/2020 23:58:00,3.778505464
7/7/2020 23:58:00,3.855189063
7/8/2020 23:58:00,3.816911212
7/9/2020 23:58:00,3.884531004
7/10/2020 23:58:00,3.849720104
7/11/2020 23:58:00,3.849390565
7/12/2020 23:58:00,3.866574148
7/13/2020 23:58:00,3.894321768
7/14/2020 23:58:00,3.934824383
7/15/2020 23:58:00,3.905597017
7/16/2020 23:58:00,3.899628474
7/17/2020 23:58:00,3.960596103
7/18/2020 23:58:00,3.960596103
7/20/2020 23:58:00,3.996560811
7/21/2020 23:58:00,3.917102361
7/22/2020 23:58:00,3.91868939
7/23/2020 23:58:00,3.89428661
7/24/2020 23:58:00,3.912148413
7/25/2020 23:58:00,3.912148413
7/27/2020 23:58:00,3.9137631
7/28/2020 23:58:00,3.922187738
7/29/2020 23:58:00,3.873490494
7/30/2020 23:58:00,3.890380741
7/31/2020 23:58:00,3.942690705
8/1/2020 23:58:00,3.942690705
8/3/2020 23:58:00,3.908104904
8/4/2020 23:58:00,3.95137792
8/5/2020 23:58:00,3.841858877
8/6/2020 23:58:00,3.910699128
8/7/2020 23:58:00,3.950121113
8/8/2020 23:58:00,3.939545055
8/9/2020 23:58:00,3.91506585
8/10/2020 23:58:00,3.992494054
8/11/2020 23:58:00,4.00555443
8/12/2020 23:58:00,3.949748822
8/13/2020 23:58:00,3.958836932
8/14/2020 23:58:00,4.022019573
8/15/2020 23:58:00,4.022019573
8/17/2020 23:58:00,4.038130374
8/18/2020 23:58:00,3.948500571
8/19/2020 23:58:00,3.958926058
8/20/2020 23:58:00,3.914271541
8/21/2020 23:58:00,3.975739137
8/22/2020 23:58:00,3.975739137
8/24/2020 23:58:00,3.942301453
8/25/2020 23:58:00,3.938162881
8/26/2020 23:58:00,3.891112855
8/27/2020 23:58:00,3.881409064
8/28/2020 23:58:00,3.911560172
8/29/2020 23:58:00,3.911560172
8/31/2020 23:58:00,3.935538931
9/1/2020 23:58:00,3.98873738
9/2/2020 23:58:00,3.912811026
9/3/2020 23:58:00,3.904798285
9/4/2020 23:58:00,3.959330492
9/5/2020 23:58:00,3.959330492
9/7/2020 23:58:00,3.970667305
9/8/2020 23:58:00,3.999152915
9/9/2020 23:58:00,3.99092635
9/10/2020 23:58:00,3.96917311
9/11/2020 23:58:00,4.013214455
9/12/2020 23:58:00,4.013214455
9/14/2020 23:58:00,4.004924731
9/15/2020 23:58:00,3.977097564
9/16/2020 23:58:00,3.963034391
9/17/2020 23:58:00,3.961897444
9/18/2020 23:58:00,3.975877242
9/19/2020 23:58:00,3.975877242
9/21/2020 23:58:00,3.978359841
9/22/2020 23:58:00,3.952001873
9/23/2020 23:58:00,3.962092795
9/24/2020 23:58:00,3.968311446
9/25/2020 23:58:00,4.000393506
9/26/2020 23:58:00,4.000393506
9/28/2020 23:58:00,3.979018856
9/29/2020 23:58:00,3.96928056
9/30/2020 23:58:00,3.962664554
10/1/2020 23:58:00,3.953028656
10/2/2020 23:58:00,3.96133845
10/3/2020 23:58:00,3.96120223
10/5/2020 23:58:00,3.954688422
10/6/2020 23:58:00,3.96078903
10/7/2020 23:58:00,3.939457074
10/8/2020 23:58:00,3.921415537
10/9/2020 23:58:00,3.921658385
10/10/2020 23:58:00,3.92004119
10/12/2020 23:58:00,3.871115025
10/13/2020 23:58:00,3.951643734
10/14/2020 23:58:00,3.916885799
10/15/2020 23:58:00,3.903008403
10/16/2020 23:58:00,3.924095517
10/17/2020 23:58:00,3.924095517
10/19/2020 23:58:00,3.890716064
10/20/2020 23:58:00,3.89793816
10/21/2020 23:58:00,3.873270018
10/22/2020 23:58:00,3.881132569
10/23/2020 23:58:00,3.8895738
10/24/2020 23:58:00,3.8895738
10/26/2020 23:58:00,3.90485784
10/27/2020 23:58:00,3.890167703
10/28/2020 23:58:00,3.915616646
10/29/2020 23:58:00,3.910151613
10/30/2020 23:58:00,3.860507485
10/31/2020 23:58:00,3.860811878
11/2/2020 23:58:00,3.869582073
11/3/2020 23:58:00,3.853162813
11/4/2020 23:58:00,3.80532102
11/5/2020 23:58:00,3.772837569
11/6/2020 23:58:00,3.784898754
11/7/2020 23:58:00,3.784898754
11/9/2020 23:58:00,3.811310964
11/10/2020 23:58:00,3.758359868
11/11/2020 23:58:00,3.711801249
11/12/2020 23:58:00,3.780776415
11/13/2020 23:58:00,3.784467063
11/14/2020 23:58:00,3.784467063
11/16/2020 23:58:00,3.779219379
11/17/2020 23:58:00,3.751675621
11/18/2020 23:58:00,3.758106434
11/19/2020 23:58:00,3.79099213
11/20/2020 23:58:00,3.780427072
11/22/2020 23:58:00,3.780427072
11/23/2020 23:58:00,3.782050022
11/24/2020 23:58:00,3.77286623
11/25/2020 23:58:00,3.777689716
11/26/2020 23:58:00,3.717728177
11/27/2020 23:58:00,3.762071384
11/28/2020 23:58:00,3.762071384
11/30/2020 23:58:00,3.767421008
12/1/2020 23:58:00,3.79165941
12/2/2020 23:58:00,3.768875588
12/3/2020 23:58:00,3.78027522
12/4/2020 23:58:00,3.805915134
12/5/2020 23:58:00,3.805915134
12/7/2020 23:58:00,3.803297373
12/8/2020 23:58:00,3.790750559
12/9/2020 23:58:00,3.80657923
12/10/2020 23:58:00,3.782820261
12/11/2020 23:58:00,3.812645532
12/12/2020 23:58:00,3.812645532
12/14/2020 23:58:00,3.835589542
12/15/2020 23:58:00,3.831989634
12/16/2020 23:58:00,3.812606986
12/17/2020 23:58:00,3.809465942
12/18/2020 23:58:00,3.82772039
12/19/2020 23:58:00,3.82772039
12/21/2020 23:58:00,3.827183474
12/22/2020 23:58:00,3.884596987
12/23/2020 23:58:00,3.834885064
12/24/2020 23:58:00,3.841996693
12/25/2020 23:58:00,3.776110453
12/26/2020 23:58:00,3.776110453
12/28/2020 23:58:00,3.836546833
12/29/2020 23:58:00,3.82225989
12/30/2020 23:58:00,3.756909463
12/31/2020 23:58:00,3.773760748
1/1/2021 23:58:00,3.779153834
1/2/2021 23:58:00,3.779153834
1/4/2021 23:58:00,3.7501866
1/5/2021 23:58:00,3.728463403
1/6/2021 23:58:00,3.741482576
1/7/2021 23:58:00,3.722057157
1/8/2021 23:58:00,3.779630556
1/9/2021 23:58:00,3.771275148
1/10/2021 23:58:00,3.700709743
1/11/2021 23:58:00,3.770422963
1/12/2021 23:58:00,3.740447399
1/13/2021 23:58:00,3.786543468
1/14/2021 23:58:00,3.762777197
1/15/2021 23:58:00,3.779555429
1/16/2021 23:58:00,3.766446725
1/17/2021 23:58:00,3.695840959
1/18/2021 23:58:00,3.787604607
1/19/2021 23:58:00,3.788164363
1/20/2021 23:58:00,3.761232647
1/21/2021 23:58:00,3.752028242
1/22/2021 23:58:00,3.781682384
1/23/2021 23:58:00,3.761122615
1/25/2021 23:58:00,3.798893472
1/26/2021 23:58:00,3.801126357
1/27/2021 23:58:00,3.823204647
1/28/2021 23:58:00,3.720354113
1/29/2021 23:58:00,3.772969253
1/30/2021 23:58:00,3.772108471
2/1/2021 23:58:00,3.799419652
2/2/2021 23:58:00,3.773758805
2/3/2021 23:58:00,3.769535936
2/4/2021 23:58:00,3.786644753
2/5/2021 23:58:00,3.781285561
2/6/2021 23:58:00,3.781285561
2/8/2021 23:58:00,3.779580129
2/9/2021 23:58:00,3.774605213
2/10/2021 23:58:00,3.786846746
2/11/2021 23:58:00,3.775642102
2/12/2021 23:58:00,3.772069236
2/13/2021 23:58:00,3.770754359
2/15/2021 23:58:00,3.75965871
2/16/2021 23:58:00,3.797529192
2/17/2021 23:58:00,3.788239018
2/18/2021 23:58:00,3.778609716
2/19/2021 23:58:00,3.794058097
2/20/2021 23:58:00,3.788164749
2/21/2021 23:58:00,3.745014049
2/22/2021 23:58:00,3.802637424
2/23/2021 23:58:00,3.798426872
2/24/2021 23:58:00,3.805943592
2/25/2021 23:58:00,3.774700808
2/26/2021 23:58:00,3.872452523
2/27/2021 23:58:00,3.872452523
3/1/2021 23:58:00,3.847595232
3/2/2021 23:58:00,3.850067803
3/3/2021 23:58:00,3.878494522
3/4/2021 23:58:00,3.863486182
3/5/2021 23:58:00,3.89795329
3/6/2021 23:58:00,3.89795329
3/8/2021 23:58:00,3.875352053
3/9/2021 23:58:00,3.892018326
3/10/2021 23:58:00,3.893635302
3/11/2021 23:58:00,3.856901539
3/12/2021 23:58:00,3.886126639
3/13/2021 23:58:00,3.886126639
3/14/2021 23:58:00,3.896884339
3/15/2021 23:58:00,3.910095065
3/16/2021 23:58:00,3.896387314
3/17/2021 23:58:00,3.888686134
3/18/2021 23:58:00,3.89575091
3/19/2021 23:58:00,3.882983265
3/20/2021 23:58:00,3.882983265
3/21/2021 23:58:00,3.87755201
3/22/2021 23:58:00,3.882295483
3/23/2021 23:58:00,3.923811728
3/24/2021 23:58:00,3.90430845
3/25/2021 23:58:00,3.906645492
3/26/2021 23:58:00,3.898178565
3/27/2021 23:58:00,3.898178565
3/29/2021 23:58:00,3.923171341
3/30/2021 23:58:00,3.949139422
3/31/2021 23:58:00,3.944854207
4/1/2021 23:58:00,3.931322679
4/2/2021 23:58:00,3.936216544
4/3/2021 23:58:00,3.936216544
4/5/2021 23:58:00,3.929627001
4/6/2021 23:58:00,3.91318276
4/7/2021 23:58:00,3.97043569
4/8/2021 23:58:00,3.978691137
4/9/2021 23:58:00,3.964132127
4/10/2021 23:58:00,3.966997124
4/11/2021 23:58:00,3.953175402
4/12/2021 23:58:00,3.974815248
4/13/2021 23:58:00,3.991766457
4/14/2021 23:58:00,4.032486434
4/15/2021 23:58:00,3.99739415
4/16/2021 23:58:00,3.974975043
4/17/2021 23:58:00,3.972669703
4/18/2021 23:58:00,3.979700078
4/19/2021 23:58:00,3.98365655
4/20/2021 23:58:00,3.974186814
4/21/2021 23:58:00,3.990742267
4/22/2021 23:58:00,4.007507674
4/23/2021 23:58:00,3.985128681
4/24/2021 23:58:00,3.999227277
4/25/2021 23:58:00,4.001239197
4/26/2021 23:58:00,3.974893431
4/27/2021 23:58:00,3.984555828
4/28/2021 23:58:00,3.992245873
4/29/2021 23:58:00,3.987458176
4/30/2021 23:58:00,3.994927552
5/1/2021 23:58:00,3.973852177
5/2/2021 23:58:00,3.974898347
5/3/2021 23:58:00,3.99174874
5/4/2021 23:58:00,4.032250959
5/5/2021 23:58:00,4.000111982
5/6/2021 23:58:00,3.975924297
5/7/2021 23:58:00,3.9317326
5/8/2021 23:58:00,3.960926973
5/9/2021 23:58:00,4.002556023
5/10/2021 23:58:00,3.949179942
5/11/2021 23:58:00,3.966303546
5/12/2021 23:58:00,4.010447038
5/13/2021 23:58:00,3.997660305
5/14/2021 23:58:00,3.996579761
5/15/2021 23:58:00,3.996579761
5/17/2021 23:58:00,4.015107313
5/18/2021 23:58:00,4.023388655
5/19/2021 23:58:00,3.993969157
5/20/2021 23:58:00,4.004440546
5/21/2021 23:58:00,3.987482202
5/22/2021 23:58:00,3.987482202
5/24/2021 23:58:00,3.997676072
5/25/2021 23:58:00,4.008656279
5/26/2021 23:58:00,3.989779686
5/27/2021 23:58:00,3.991536245
5/28/2021 23:58:00,3.99131766
5/29/2021 23:58:00,3.99131766
5/31/2021 23:58:00,3.976118213
6/1/2021 23:58:00,3.976078715
6/2/2021 23:58:00,3.989450403
6/3/2021 23:58:00,4.009413956
6/4/2021 23:58:00,3.977610276
6/5/2021 23:58:00,3.977610276
6/7/2021 23:58:00,3.985368622
6/8/2021 23:58:00,4.005294959
6/9/2021 23:58:00,4.01836292
6/10/2021 23:58:00,4.008775579
6/11/2021 23:58:00,3.987601377
6/12/2021 23:58:00,3.987601377
6/14/2021 23:58:00,4.004330817
6/15/2021 23:58:00,4.0091828
6/16/2021 23:58:00,4.058766086
6/17/2021 23:58:00,4.075329099
6/18/2021 23:58:00,4.053478634
6/19/2021 23:58:00,4.053478634
6/21/2021 23:58:00,4.018459458
6/22/2021 23:58:00,4.034844144
6/23/2021 23:58:00,4.012432107
6/24/2021 23:58:00,4.039755554
6/25/2021 23:58:00,4.023128609
6/26/2021 23:58:00,4.023128609
6/27/2021 23:58:00,4.011420655
6/28/2021 23:58:00,4.040870977
6/29/2021 23:58:00,4.073976136
6/30/2021 23:58:00,4.056819474
7/1/2021 23:58:00,4.050256522
7/2/2021 23:58:00,4.019577091
7/3/2021 23:58:00,4.031368324
7/4/2021 23:58:00,4.050076858
7/5/2021 23:58:00,4.023555438
7/6/2021 23:58:00,4.043548512
7/7/2021 23:58:00,4.04977867
7/8/2021 23:58:00,4.079178658
7/9/2021 23:58:00,4.04287572
7/10/2021 23:58:00,4.048910619
7/11/2021 23:58:00,4.059646134
7/12/2021 23:58:00,4.064415824
7/13/2021 23:58:00,4.062607572
7/14/2021 23:58:00,4.046741979
7/15/2021 23:58:00,4.056880443
7/16/2021 23:58:00,4.032922454
7/17/2021 23:58:00,4.034358621
7/18/2021 23:58:00,4.0340524
7/19/2021 23:58:00,4.082640793
7/20/2021 23:58:00,4.062667004
7/21/2021 23:58:00,4.045969136
7/22/2021 23:58:00,4.055346829
7/23/2021 23:58:00,4.04361441
7/24/2021 23:58:00,4.045624987
7/25/2021 23:58:00,4.048699383
7/26/2021 23:58:00,4.052913386
7/27/2021 23:58:00,4.047703174
7/28/2021 23:58:00,4.030576208
7/29/2021 23:58:00,4.027918715
7/30/2021 23:58:00,4.016021995
7/31/2021 23:58:00,4.016021995
8/2/2021 23:58:00,4.013034813
8/3/2021 23:58:00,3.997221114
8/4/2021 23:58:00,3.997498442
8/5/2021 23:58:00,4.019835209
8/6/2021 23:58:00,4.039425771
8/7/2021 23:58:00,4.024952359
8/8/2021 23:58:00,4.000690539
8/9/2021 23:58:00,4.031311973
8/10/2021 23:58:00,4.030357301
8/11/2021 23:58:00,4.033237164
8/12/2021 23:58:00,4.014180705
8/13/2021 23:58:00,4.014770495
8/14/2021 23:58:00,4.014770495
8/16/2021 23:58:00,4.019708176
8/17/2021 23:58:00,4.040075262
8/18/2021 23:58:00,4.050582854
8/19/2021 23:58:00,4.057198334
8/20/2021 23:58:00,4.028149403
8/21/2021 23:58:00,4.035480799
8/22/2021 23:58:00,4.048175132
8/23/2021 23:58:00,4.037717463
8/24/2021 23:58:00,4.043883372
8/25/2021 23:58:00,4.047359649
8/26/2021 23:58:00,4.043908251
8/27/2021 23:58:00,4.008376435
8/28/2021 23:58:00,4.008376435
8/30/2021 23:58:00,4.018181689
8/31/2021 23:58:00,3.990323554
9/1/2021 23:58:00,3.993426827
9/2/2021 23:58:00,3.99166745
9/3/2021 23:58:00,4.00667526
9/4/2021 23:58:00,4.00667526
9/6/2021 23:58:00,3.996665257
9/7/2021 23:58:00,4.006239464
9/8/2021 23:58:00,4.015601096
9/9/2021 23:58:00,3.995297223
9/10/2021 23:58:00,4.002328069
9/11/2021 23:58:00,4.002328069
9/13/2021 23:58:00,4.011127618
9/14/2021 23:58:00,3.995580255
9/15/2021 23:58:00,3.998146779
9/16/2021 23:58:00,4.00383002
9/17/2021 23:58:00,3.995084718
9/18/2021 23:58:00,3.995084718
9/20/2021 23:58:00,4.004210854
9/21/2021 23:58:00,3.982371125
9/22/2021 23:58:00,3.993219689
9/23/2021 23:58:00,4.00812472
9/24/2021 23:58:00,4.003464003
9/26/2021 23:58:00,3.994298782
9/27/2021 23:58:00,3.996246105
9/28/2021 23:58:00,4.01589049
9/29/2021 23:58:00,4.022548036
9/30/2021 23:58:00,3.981250227
10/1/2021 23:58:00,3.988857849
10/2/2021 23:58:00,3.988857849
10/4/2021 23:58:00,3.973963084
10/5/2021 23:58:00,3.959803914
10/6/2021 23:58:00,3.955464338
10/7/2021 23:58:00,3.926842046
10/8/2021 23:58:00,3.934891062
10/9/2021 23:58:00,3.937630587
10/10/2021 23:58:00,3.929310929
10/11/2021 23:58:00,3.90562104
10/12/2021 23:58:00,3.911489863
10/13/2021 23:58:00,3.912668478
10/14/2021 23:58:00,3.859274443
10/15/2021 23:58:00,3.853841095
10/16/2021 23:58:00,3.853841095
10/18/2021 23:58:00,3.869545004
10/19/2021 23:58:00,3.848852349
10/20/2021 23:58:00,3.874344629
10/21/2021 23:58:00,3.90681711
10/22/2021 23:58:00,3.943456118
10/23/2021 23:58:00,3.944438969
10/24/2021 23:58:00,3.914599714
10/25/2021 23:58:00,3.936484902
10/26/2021 23:58:00,3.942592463
10/27/2021 23:58:00,3.958887979
10/28/2021 23:58:00,3.959718687
10/29/2021 23:58:00,3.959595196
10/30/2021 23:58:00,3.959595196
11/1/2021 23:58:00,3.971259004
11/2/2021 23:58:00,3.977505067
11/3/2021 23:58:00,3.999888028
11/4/2021 23:58:00,4.012430945
11/5/2021 23:58:00,3.986672415
11/6/2021 23:58:00,3.986672415
11/8/2021 23:58:00,3.980332764
11/9/2021 23:58:00,3.998696392
11/10/2021 23:58:00,3.998932446
11/11/2021 23:58:00,3.99765862
11/12/2021 23:58:00,3.973806744
11/13/2021 23:58:00,3.973806744
11/15/2021 23:58:00,3.974137689
11/16/2021 23:58:00,3.992986199
11/17/2021 23:58:00,3.959844757
11/18/2021 23:58:00,3.924289854
11/19/2021 23:58:00,3.948585386
11/22/2021 23:58:00,3.949465726
11/23/2021 23:58:00,3.9546243
11/24/2021 23:58:00,3.960102258
11/25/2021 23:58:00,3.9808526
11/26/2021 23:58:00,3.998823011
11/28/2021 23:58:00,3.998823011
11/29/2021 23:58:00,3.987818937
11/30/2021 23:58:00,3.976124696
12/1/2021 23:58:00,3.989419068
12/2/2021 23:58:00,4.005569059
12/3/2021 23:58:00,4.026945585
12/4/2021 23:58:00,4.028600181
12/5/2021 23:58:00,4.028600181
12/6/2021 23:58:00,4.014812403
12/7/2021 23:58:00,3.986420183
12/8/2021 23:58:00,3.970840872
12/9/2021 23:58:00,3.967226824
12/10/2021 23:58:00,3.990341998
12/11/2021 23:58:00,4.00561816
12/12/2021 23:58:00,4.00561816
12/13/2021 23:58:00,3.978971919
12/14/2021 23:58:00,3.98265265
12/15/2021 23:58:00,3.966186549
12/16/2021 23:58:00,3.992106576
12/17/2021 23:58:00,4.001625573
12/18/2021 23:58:00,3.974223691
12/19/2021 23:58:00,3.974223691
12/20/2021 23:58:00,4.013729303
12/21/2021 23:58:00,3.976161972
12/22/2021 23:58:00,3.953964027
12/23/2021 23:58:00,3.955761685
12/24/2021 23:58:00,3.964430824
12/25/2021 23:58:00,3.964430824
12/27/2021 23:58:00,3.965667912
12/28/2021 23:58:00,3.977276006
12/29/2021 23:58:00,3.97530924
12/30/2021 23:58:00,3.986147922
12/31/2021 23:58:00,3.964604723
1/1/2022 23:58:00,3.964604723
1/3/2022 23:58:00,3.983203255
1/4/2022 23:58:00,4.016660329
1/5/2022 23:58:00,4.034644523
1/6/2022 23:58:00,4.021197878
1/7/2022 23:58:00,3.993909319
1/8/2022 23:58:00,4.013942333
1/9/2022 23:58:00,4.013942333
1/10/2022 23:58:00,4.009502121
1/11/2022 23:58:00,4.000176974
1/12/2022 23:58:00,4.009940619
1/13/2022 23:58:00,4.002690604
1/14/2022 23:58:00,4.017234163
1/15/2022 23:58:00,4.017234163
1/17/2022 23:58:00,4.026134073
1/18/2022 23:58:00,4.032970945
1/19/2022 23:58:00,4.03446025
1/20/2022 23:58:00,4.028461038
1/21/2022 23:58:00,4.024491946
1/22/2022 23:58:00,4.024491946
1/24/2022 23:58:00,4.027467645
1/25/2022 23:58:00,4.020246942
1/26/2022 23:58:00,4.029848468
1/27/2022 23:58:00,4.035605104
1/28/2022 23:58:00,4.053139002
1/29/2022 23:58:00,4.053139002
1/30/2022 23:58:00,4.056521555
1/31/2022 23:58:00,4.044488665
2/1/2022 23:58:00,4.048801063
2/2/2022 23:58:00,4.063465873
2/3/2022 23:58:00,4.071097709
2/4/2022 23:58:00,4.061807064
2/5/2022 23:58:00,4.061807064
2/7/2022 23:58:00,4.06526032
2/8/2022 23:58:00,4.045560164
2/9/2022 23:58:00,4.021253397
2/10/2022 23:58:00,4.011842865
2/11/2022 23:58:00,4.0276647
2/12/2022 23:58:00,4.011687573
2/13/2022 23:58:00,4.011687573
2/14/2022 23:58:00,4.020772111
2/15/2022 23:58:00,4.014669781
2/16/2022 23:58:00,4.011514647
2/17/2022 23:58:00,4.044478806
2/18/2022 23:58:00,4.047001886
2/19/2022 23:58:00,4.047001886
2/21/2022 23:58:00,4.038619909
2/22/2022 23:58:00,4.048053937
2/23/2022 23:58:00,4.043871039
2/24/2022 23:58:00,4.050071768
2/25/2022 23:58:00,4.005041417
2/26/2022 23:58:00,4.025565124
2/27/2022 23:58:00,4.025565124
2/28/2022 23:58:00,4.000449008
3/1/2022 23:58:00,4.041566207
3/2/2022 23:58:00,4.013768638
